t,w,x,y,z,ax,ay,az
103,1,0,0,0,7,-34,1
104,1,0,0,0,12,-48,0
105,1,0,0,0,7,-54,2
106,1,0,0,0,-3,-51,9
107,1,0,0,0,-14,-24,0
108,1,0,0,0,-11,-10,9
109,1,0,0,0,-5,-15,10
110,1,0,0,0,-2,-24,15
111,1,0,0,0,-11,-24,9
112,1,0,0,0,-5,-36,0
113,1,0,0,0,-9,-41,26
114,1,0,0,0,1,-30,17
115,1,0,0,0,7,-9,-3
116,1,0,0,0,-3,-21,8
117,1,0,0,0,4,-30,2
118,1,0,0,0,11,-28,-3
119,1,0,0,0,3,-29,4
120,1,0,0,0,7,-7,-21
121,1,0,0,0,-1,-6,2
122,1,0,0,0,-2,-23,33
123,1,0,0,0,5,-8,0
124,1,0,0,0,9,-15,3
125,1,0,0,0,9,-50,6
126,1,0,0,0,7,-51,-13
127,1,0,0,0,6,-36,-5
128,1,0,0,0,-7,-26,26
129,1,0,0,0,-1,12,-1
130,1,0,0,0,-11,-8,-1
131,1,0,0,0,-7,-42,20
132,1,0,0,0,0,-41,-11
133,1,0,0,0,0,-27,-2
134,1,0,0,0,-1,-20,12
135,1,0,0,0,1,-14,0
136,1,0,0,0,-3,-31,14
137,1,0,0,0,-7,-19,38
138,1,0,0,0,-7,-19,13
139,1,0,0,0,-9,-19,11
140,1,0,0,0,-3,-23,9
141,1,0,0,0,0,-22,16
142,1,0,0,0,-12,-1,31
143,1,0,0,0,-10,-8,-16
144,1,0,0,0,-28,-8,-19
145,1,0,0,0,-20,-25,33
146,1,0,0,0,-11,-18,40
147,1,0,0,0,2,-8,0
148,1,0,0,0,14,-14,-27
149,1,0,0,0,4,-13,-37
150,1,0,0,0,-15,-15,-1
151,1,0,0,0,-8,-17,23
152,1,0,0,0,8,-5,-29
153,1,0,0,0,9,-12,-40
154,1,0,0,0,0,-24,-23
155,1,0,0,0,-10,-15,2
156,1,0,0,0,-9,-12,47
157,1,0,0,0,-2,-13,8
158,1,0,0,0,3,-21,-51
159,1,0,0,0,-11,-27,-22
160,1,0,0,0,-9,-11,0
161,1,0,0,0,-9,5,13
162,1,0,0,0,-18,-11,25
163,1,0,0,0,12,-15,-22
164,1,0,0,0,0,-22,-11
165,1,0,0,0,-18,-24,27
166,1,0,0,0,-9,7,-23
167,1,0,0,0,-4,-6,-32
168,1,0,0,0,-17,-32,44
169,1,0,0,0,-14,-18,0
170,1,0,0,0,-6,-12,-31
171,1,0,0,0,-8,-24,4
172,1,0,0,0,7,-9,-15
173,1,0,0,0,3,-19,0
174,1,0,0,0,0,-46,32
175,1,0,0,0,7,-22,-16
176,1,0,0,0,-3,-6,-11
177,1,0,0,0,-11,-22,39
178,1,0,0,0,-1,-14,11
179,1,0,0,0,0,-25,15
180,1,0,0,0,-1,-39,37
181,1,0,0,0,-5,-17,33
182,1,0,0,0,-3,-9,30
183,1,0,0,0,5,-8,21
184,1,0,0,0,5,-6,3
185,1,0,0,0,7,1,14
186,1,0,0,0,-7,-16,24
187,1,0,0,0,-8,0,-16
188,1,0,0,0,-14,8,-10
189,1,0,0,0,-14,0,12
190,1,0,0,0,4,8,-14
191,1,0,0,0,-7,-12,20
192,1,0,0,0,-8,-10,8
193,1,0,0,0,7,9,-40
194,1,0,0,0,5,-24,13
195,1,0,0,0,-6,-23,58
196,1,0,0,0,-2,-15,8
197,1,0,0,0,-2,-23,4
198,1,0,0,0,11,-20,8
199,1,0,0,0,37,6,-35
200,1,0,0,0,19,-10,15
201,1,0,0,0,1,-36,39
202,1,0,0,0,0,-6,-29
203,1,0,0,0,-5,-6,-3
204,1,0,0,0,-12,-11,53
205,1,0,0,0,5,0,11
206,1,0,0,0,0,-15,12
207,1,0,0,0,-2,-28,0
208,1,0,0,0,-2,-11,-23
209,1,0,0,0,2,8,30
210,1,0,0,0,4,-6,44
211,1,0,0,0,21,11,-27
212,1,0,0,0,3,-25,2
213,1,0,0,0,-19,-27,54
214,1,0,0,0,1,-7,-32
215,1,0,0,0,2,-15,-7
216,1,0,0,0,-3,-24,31
217,1,0,0,0,31,4,-19
218,1,0,0,0,12,-19,9
219,1,0,0,0,-23,-36,12
220,1,0,0,0,-1,-10,-15
221,1,0,0,0,10,-22,26
222,1,0,0,0,0,-24,38
223,1,0,0,0,19,0,-27
224,1,0,0,0,12,-20,14
225,1,0,0,0,-18,-35,33
226,1,0,0,0,8,-7,-39
227,1,0,0,0,-1,-38,39
228,1,0,0,0,0,-26,28
229,1,0,0,0,18,0,-4
230,1,0,0,0,-7,-15,46
231,1,0,0,0,-1,-7,-16
232,1,0,0,0,4,6,-61
233,1,0,0,0,-2,-21,28
234,1,0,0,0,-25,-15,32
235,1,0,0,0,6,6,-34
236,1,0,0,0,-9,-24,38
237,1,0,0,0,-4,-10,37
238,1,0,0,0,24,15,-68
239,1,0,0,0,3,10,2
240,1,0,0,0,-23,-16,53
241,1,0,0,0,3,-1,-19
242,1,0,0,0,-11,-21,22
243,1,0,0,0,-34,-25,23
244,1,0,0,0,-5,7,-24
245,1,0,0,0,-3,-7,36
246,1,0,0,0,-4,-12,16
247,1,0,0,0,30,0,-67
248,1,0,0,0,2,-27,2
249,1,0,0,0,-19,2,25
250,1,0,0,0,-8,11,-13
251,1,0,0,0,-19,-21,49
252,1,0,0,0,-15,-33,50
253,1,0,0,0,23,0,-36
254,1,0,0,0,17,5,-11
255,1,0,0,0,-7,-1,22
256,1,0,0,0,9,7,-26
257,1,0,0,0,0,-23,34
258,1,0,0,0,-12,-13,35
259,1,0,0,0,10,3,-31
260,1,0,0,0,-7,12,-12
261,1,0,0,0,-18,-14,40
262,1,0,0,0,-6,-15,-1
263,1,0,0,0,-18,0,-1
264,1,0,0,0,-29,-3,-1
265,1,0,0,0,-5,0,-16
266,1,0,0,0,10,-6,-2
267,1,0,0,0,-6,-20,43
268,1,0,0,0,-3,-12,23
269,1,0,0,0,5,9,-27
270,1,0,0,0,1,-10,9
271,1,0,0,0,-1,-6,20
272,1,0,0,0,-16,14,16
273,1,0,0,0,-20,-1,6
274,1,0,0,0,3,1,-30
275,1,0,0,0,12,-19,10
276,1,0,0,0,5,-7,23
277,1,0,0,0,14,14,-26
278,1,0,0,0,-7,2,-19
279,1,0,0,0,-17,-12,-4
280,1,0,0,0,0,-6,10
281,1,0,0,0,6,-20,38
282,1,0,0,0,12,4,-15
283,1,0,0,0,8,11,-17
284,1,0,0,0,0,-2,-2
285,1,0,0,0,-11,1,-15
286,1,0,0,0,-7,-5,-4
287,1,0,0,0,-2,-14,14
288,1,0,0,0,7,-2,21
289,1,0,0,0,-1,5,1
290,1,0,0,0,-21,5,6
291,1,0,0,0,-6,22,-7
292,1,0,0,0,-2,8,-5
293,1,0,0,0,-6,-4,0
294,1,0,0,0,-11,-3,-7
295,1,0,0,0,-5,-11,25
296,1,0,0,0,0,-6,5
297,1,0,0,0,9,-7,0
298,1,0,0,0,8,-16,14
299,1,0,0,0,0,-9,-2
300,1,0,0,0,3,-10,9
301,1,0,0,0,2,-13,28
302,1,0,0,0,0,5,-33
303,1,0,0,0,-11,9,-25
304,1,0,0,0,-19,-5,14
305,1,0,0,0,-1,-3,12
306,1,0,0,0,6,-2,-11
307,1,0,0,0,-2,-7,1
308,1,0,0,0,-6,1,-13
309,1,0,0,0,4,3,-12
310,1,0,0,0,7,-5,9
311,1,0,0,0,17,4,5
312,1,0,0,0,3,-8,19
313,1,0,0,0,0,0,-7
314,1,0,0,0,-9,9,-27
315,1,0,0,0,-17,-15,14
316,1,0,0,0,-9,-9,22
317,1,0,0,0,-4,4,23
318,1,0,0,0,-2,1,23
319,1,0,0,0,12,12,-26
320,1,0,0,0,8,0,-1
321,1,0,0,0,-17,-28,19
322,1,0,0,0,-22,-19,12
323,1,0,0,0,-4,12,5
324,1,0,0,0,3,8,11
325,1,0,0,0,0,9,-4
326,1,0,0,0,0,13,-26
327,1,0,0,0,-13,-17,38
328,1,0,0,0,-7,-3,40
329,1,0,0,0,-10,5,6
330,1,0,0,0,-4,-6,10
331,1,0,0,0,0,0,13
332,1,0,0,0,11,7,33
333,1,0,0,0,14,6,6
334,1,0,0,0,3,2,-28
335,1,0,0,0,-23,-10,46
336,1,0,0,0,-25,-22,55
337,1,0,0,0,5,-9,-12
338,1,0,0,0,26,0,-30
339,1,0,0,0,6,-5,10
340,1,0,0,0,9,8,-14
341,1,0,0,0,10,-2,-17
342,1,0,0,0,-4,-14,2
343,1,0,0,0,2,-7,-22
344,1,0,0,0,9,-4,-2
345,1,0,0,0,0,-3,13
346,1,0,0,0,-3,0,-14
347,1,0,0,0,0,-13,-6
348,1,0,0,0,-6,-14,9
349,1,0,0,0,-1,-3,6
350,1,0,0,0,6,2,16
351,1,0,0,0,0,0,-2
352,1,0,0,0,2,14,-44
353,1,0,0,0,-1,4,19
354,1,0,0,0,-16,-18,49
355,1,0,0,0,-15,-20,-3
356,1,0,0,0,0,-9,-13
357,1,0,0,0,-13,-14,39
358,1,0,0,0,2,6,-16
359,1,0,0,0,3,6,-14
360,1,0,0,0,-10,-18,27
361,1,0,0,0,-2,10,-14
362,1,0,0,0,6,2,-20
363,1,0,0,0,-12,-17,17
364,1,0,0,0,-7,-15,11
365,1,0,0,0,0,-10,0
366,1,0,0,0,-4,-9,7
367,1,0,0,0,-16,2,2
368,1,0,0,0,15,12,5
369,1,0,0,0,5,-12,24
370,1,0,0,0,-1,-18,0
371,1,0,0,0,2,-8,5
372,1,0,0,0,-9,-13,23
373,1,0,0,0,4,14,-45
374,1,0,0,0,6,2,-9
375,1,0,0,0,-16,-16,51
376,1,0,0,0,-5,8,-7
377,1,0,0,0,1,-10,0
378,1,0,0,0,-26,-19,33
379,1,0,0,0,5,18,-21
380,1,0,0,0,25,10,-8
381,1,0,0,0,-4,-5,16
382,1,0,0,0,-2,5,-22
383,1,0,0,0,5,6,-26
384,1,0,0,0,0,16,7
385,1,0,0,0,-15,4,17
386,1,0,0,0,-6,-21,13
387,1,0,0,0,-4,-26,0
388,1,0,0,0,-8,-10,22
389,1,0,0,0,-6,-2,35
390,1,0,0,0,1,0,5
391,1,0,0,0,11,-3,-13
392,1,0,0,0,-2,-12,-11
393,1,0,0,0,-16,3,6
394,1,0,0,0,-19,3,37
395,1,0,0,0,-11,-15,40
396,1,0,0,0,-9,-22,27
397,1,0,0,0,-4,-20,3
398,1,0,0,0,-12,-19,20
399,1,0,0,0,0,9,0
400,1,0,0,0,-10,2,17
401,1,0,0,0,0,0,24
402,1,0,0,0,12,-15,-5
403,1,0,0,0,5,-20,4
404,1,0,0,0,-5,4,2
405,1,0,0,0,-8,2,5
406,1,0,0,0,-3,-7,4
407,1,0,0,0,4,-10,11
408,1,0,0,0,-3,-8,28
409,1,0,0,0,-2,-6,21
410,1,0,0,0,12,22,-28
411,1,0,0,0,3,11,-9
412,1,0,0,0,-12,-5,45
413,1,0,0,0,-2,8,8
414,1,0,0,0,5,-1,20
415,1,0,0,0,-18,-11,61
416,1,0,0,0,-11,-7,14
417,1,0,0,0,2,-14,-30
418,1,0,0,0,0,-14,-12
419,1,0,0,0,0,12,-1
420,1,0,0,0,13,23,3
421,1,0,0,0,6,-2,17
422,1,0,0,0,8,-2,-1
423,1,0,0,0,-6,-5,-4
424,1,0,0,0,-14,-7,0
425,1,0,0,0,-4,-2,0
426,1,0,0,0,0,2,17
427,1,0,0,0,6,3,20
428,1,0,0,0,0,-2,0
429,1,0,0,0,1,-14,-14
430,1,0,0,0,-9,-18,5
431,1,0,0,0,-1,-11,-4
432,1,0,0,0,9,-4,-16
433,1,0,0,0,-3,-8,34
434,1,0,0,0,-15,0,37
435,1,0,0,0,-19,15,0
436,1,0,0,0,-21,9,-13
437,1,0,0,0,-8,17,3
438,1,0,0,0,16,10,13
439,1,0,0,0,4,-6,10
440,1,0,0,0,-5,0,-12
441,1,0,0,0,-5,9,0
442,1,0,0,0,-10,0,29
443,1,0,0,0,9,0,0
444,1,0,0,0,17,-1,3
445,1,0,0,0,5,-13,5
446,1,0,0,0,-1,0,-14
447,1,0,0,0,-2,-1,-12
448,1,0,0,0,-6,2,27
449,1,0,0,0,0,-2,7
450,1,0,0,0,4,4,-24
451,1,0,0,0,-4,5,0
452,1,0,0,0,-16,-11,19
453,1,0,0,0,-1,-12,-1
454,1,0,0,0,10,-8,18
455,1,0,0,0,14,-2,17
456,1,0,0,0,15,31,-48
457,1,0,0,0,-5,5,-9
458,1,0,0,0,-2,0,34
459,1,0,0,0,4,-4,-34
460,1,0,0,0,-13,4,-25
461,1,0,0,0,-25,20,-1
462,1,0,0,0,-10,20,-23
463,1,0,0,0,0,8,12
464,1,0,0,0,2,-17,33
465,1,0,0,0,-4,-3,-5
466,1,0,0,0,-6,12,-12
467,1,0,0,0,-11,-10,25
468,1,0,0,0,10,-4,-2
469,1,0,0,0,14,4,-24
470,1,0,0,0,0,13,0
471,1,0,0,0,-8,9,5
472,1,0,0,0,-4,0,7
473,1,0,0,0,0,3,10
474,1,0,0,0,-3,10,7
475,1,0,0,0,-10,27,12
476,1,0,0,0,6,1,10
477,1,0,0,0,24,0,7
478,1,0,0,0,17,9,6
479,1,0,0,0,-1,6,17
480,1,0,0,0,-7,15,-5
481,1,0,0,0,-10,5,30
482,1,0,0,0,-13,-9,53
483,1,0,0,0,5,9,0
484,1,0,0,0,0,4,-12
485,1,0,0,0,-3,7,-12
486,1,0,0,0,-23,23,20
487,1,0,0,0,-28,-12,61
488,1,0,0,0,-13,-23,24
489,1,0,0,0,0,10,-34
490,1,0,0,0,-20,7,19
491,1,0,0,0,-5,0,30
492,1,0,0,0,1,-5,-23
493,1,0,0,0,-7,-23,10
494,1,0,0,0,-13,-1,17
495,1,0,0,0,-13,15,8
496,1,0,0,0,-17,2,37
497,1,0,0,0,-12,5,0
498,1,0,0,0,0,0,-9
499,1,0,0,0,-16,-25,40
500,1,0,0,0,-7,0,19
501,1,0,0,0,6,4,-7
502,1,0,0,0,6,-11,43
503,1,0,0,0,0,-7,30
504,1,0,0,0,-2,9,6
505,1,0,0,0,-17,1,-4
506,1,0,0,0,-5,11,-45
507,1,0,0,0,-4,3,0
508,1,0,0,0,-18,-6,46
509,1,0,0,0,-15,13,-2
510,1,0,0,0,-31,-6,24
511,1,0,0,0,-38,9,15
512,1,0,0,0,-11,18,-16
513,1,0,0,0,0,-18,34
514,1,0,0,0,4,-15,26
515,1,0,0,0,-3,11,-17
516,1,0,0,0,-27,-14,27
517,1,0,0,0,-21,3,12
518,1,0,0,0,8,12,-18
519,1,0,0,0,23,5,28
520,1,0,0,0,5,-1,13
521,1,0,0,0,6,-8,-49
522,1,0,0,0,-17,-18,1
523,1,0,0,0,-26,5,35
524,1,0,0,0,0,19,16
525,1,0,0,0,10,2,-3
526,1,0,0,0,19,1,-52
527,1,0,0,0,0,8,5
528,1,0,0,0,-31,1,49
529,1,0,0,0,-21,18,-4
530,1,0,0,0,-6,-2,-5
531,1,0,0,0,5,-6,-4
532,1,0,0,0,-4,-5,27
533,1,0,0,0,-5,-15,32
534,1,0,0,0,2,-12,3
535,1,0,0,0,-7,-3,-4
536,1,0,0,0,-6,-1,-5
537,1,0,0,0,-4,5,-22
538,1,0,0,0,-9,0,-10
539,1,0,0,0,-7,-10,-5
540,1,0,0,0,-11,-5,0
541,1,0,0,0,-4,0,-13
542,1,0,0,0,-5,1,-24
543,1,0,0,0,-17,-6,0
544,1,0,0,0,-11,-3,16
545,1,0,0,0,-5,-2,16
546,1,0,0,0,3,5,-35
547,1,0,0,0,1,0,-17
548,1,0,0,0,-14,-9,15
549,1,0,0,0,-24,2,3
550,1,0,0,0,-15,4,21
551,1,0,0,0,-18,4,11
552,1,0,0,0,2,10,-18
553,1,0,0,0,-10,-7,33
554,1,0,0,0,-18,-27,45
555,1,0,0,0,0,-28,4
556,1,0,0,0,3,-21,1
557,1,0,0,0,6,-2,6
558,1,0,0,0,-10,14,-23
559,1,0,0,0,-4,13,3
560,1,0,0,0,3,-2,26
561,1,0,0,0,16,6,-17
562,1,0,0,0,19,3,-23
563,1,0,0,0,-15,-7,39
564,1,0,0,0,-21,-13,18
565,1,0,0,0,-8,-8,2
566,1,0,0,0,2,4,-10
567,1,0,0,0,9,8,-17
568,1,0,0,0,10,6,5
569,1,0,0,0,-10,-4,10
570,1,0,0,0,-15,11,-26
571,1,0,0,0,-6,17,-20
572,1,0,0,0,2,8,-2
573,1,0,0,0,10,9,-16
574,1,0,0,0,-7,-6,-3
575,1,0,0,0,-3,-4,42
576,1,0,0,0,0,3,15
577,1,0,0,0,-10,-9,9
578,1,0,0,0,1,-17,25
579,1,0,0,0,21,-4,0
580,1,0,0,0,1,4,16
581,1,0,0,0,-18,9,22
582,1,0,0,0,-16,6,7
583,1,0,0,0,-12,-9,1
584,1,0,0,0,-1,3,7
585,1,0,0,0,10,14,-8
586,1,0,0,0,15,5,5
587,1,0,0,0,-8,-7,18
588,1,0,0,0,-11,-14,25
589,1,0,0,0,-8,-9,7
590,1,0,0,0,5,24,-44
591,1,0,0,0,-4,11,4
592,1,0,0,0,-1,2,48
593,1,0,0,0,3,-9,0
594,1,0,0,0,-13,-13,-2
595,1,0,0,0,-33,-14,-1
596,1,0,0,0,-12,0,-19
597,1,0,0,0,-3,-5,37
598,1,0,0,0,4,0,30
599,1,0,0,0,-6,12,2
600,1,0,0,0,-30,1,15
601,1,0,0,0,-6,-5,-17
602,1,0,0,0,8,-12,-8
603,1,0,0,0,0,-15,43
604,1,0,0,0,3,19,11
605,1,0,0,0,-2,13,-20
606,1,0,0,0,-17,5,4
607,1,0,0,0,-10,7,-18
608,1,0,0,0,8,3,0
609,1,0,0,0,2,-13,46
610,1,0,0,0,0,12,-15
611,1,0,0,0,-10,11,-11
612,1,0,0,0,-15,-25,25
613,1,0,0,0,-2,-11,-3
614,1,0,0,0,5,12,-20
615,1,0,0,0,-1,11,13
616,1,0,0,0,-10,-14,24
617,1,0,0,0,0,-19,27
618,1,0,0,0,-5,-29,13
619,1,0,0,0,0,10,0
620,1,0,0,0,9,32,-20
621,1,0,0,0,12,4,22
622,1,0,0,0,7,-18,12
623,1,0,0,0,0,-11,0
624,1,0,0,0,-22,-10,34
625,1,0,0,0,-11,17,0
626,1,0,0,0,-15,9,1
627,1,0,0,0,5,1,13
628,1,0,0,0,11,18,-43
629,1,0,0,0,-1,25,-31
630,1,0,0,0,-25,21,32
631,1,0,0,0,-5,23,5
632,1,0,0,0,6,-3,4
633,1,0,0,0,0,-2,18
634,1,0,0,0,-4,15,-2
635,1,0,0,0,-11,-4,26
636,1,0,0,0,-14,-35,25
637,1,0,0,0,9,-6,-14
638,1,0,0,0,6,-5,9
639,1,0,0,0,-12,11,44
640,1,0,0,0,-7,31,-22
641,1,0,0,0,1,4,-10
642,1,0,0,0,8,-26,36
643,1,0,0,0,8,0,-9
644,1,0,0,0,-14,25,10
645,1,0,0,0,-10,3,35
646,1,0,0,0,2,-11,-27
647,1,0,0,0,-2,-8,-10
648,1,0,0,0,-29,-2,40
649,1,0,0,0,-5,20,-2
650,1,0,0,0,9,4,-24
651,1,0,0,0,-13,-12,8
652,1,0,0,0,-5,-5,-10
653,1,0,0,0,5,7,-22
654,1,0,0,0,-9,8,16
655,1,0,0,0,-8,0,4
656,1,0,0,0,3,-6,5
657,1,0,0,0,-20,-51,59
658,1,0,0,0,5,-29,5
659,1,0,0,0,17,14,-52
660,1,0,0,0,6,20,-3
661,1,0,0,0,10,5,16
662,1,0,0,0,16,-2,9
663,1,0,0,0,-1,-18,25
664,1,0,0,0,-18,-11,6
665,1,0,0,0,-10,13,4
666,1,0,0,0,1,-1,33
667,1,0,0,0,0,-29,52
668,1,0,0,0,21,-4,-10
669,1,0,0,0,0,13,4
670,1,0,0,0,-20,12,30
671,1,0,0,0,0,30,-23
672,1,0,0,0,-5,-5,15
673,1,0,0,0,11,6,17
674,1,0,0,0,-35,20,-2
675,1,0,0,0,-49,37,-2
676,1,0,0,0,-33,22,24
677,1,0,0,0,3,-17,34
678,1,0,0,0,3,-22,4
679,1,0,0,0,5,-1,-33
680,1,0,0,0,-6,12,10
681,1,0,0,0,-11,4,35
682,1,0,0,0,10,4,-12
683,1,0,0,0,20,0,-19
684,1,0,0,0,-12,-22,19
685,1,0,0,0,-4,7,-9
686,1,0,0,0,0,0,28
687,1,0,0,0,-1,1,28
688,1,0,0,0,-3,5,-74
689,1,0,0,0,0,20,-43
690,1,0,0,0,-10,10,17
691,1,0,0,0,-6,5,4
692,1,0,0,0,-2,-5,27
693,1,0,0,0,-4,-14,26
694,1,0,0,0,2,-1,-24
695,1,0,0,0,5,2,1
696,1,0,0,0,-21,17,30
697,1,0,0,0,-6,-2,5
698,1,0,0,0,12,-13,0
699,1,0,0,0,0,-3,-8
700,1,0,0,0,-9,13,-20
701,1,0,0,0,-16,30,-1
702,1,0,0,0,-19,18,15
703,1,0,0,0,-7,-8,3
704,1,0,0,0,-5,-24,21
705,1,0,0,0,-3,-8,12
706,1,0,0,0,10,12,-26
707,1,0,0,0,3,4,-4
708,1,0,0,0,-6,-11,22
709,1,0,0,0,-10,-12,-9
710,1,0,0,0,-18,-17,3
711,1,0,0,0,-2,8,10
712,1,0,0,0,4,17,-18
713,1,0,0,0,5,-1,-4
714,1,0,0,0,3,-4,0
715,1,0,0,0,-2,0,9
716,1,0,0,0,-3,-1,4
717,1,0,0,0,3,9,-5
718,1,0,0,0,7,2,30
719,1,0,0,0,10,-3,22
720,1,0,0,0,13,0,-6
721,1,0,0,0,-8,-8,17
722,1,0,0,0,-21,-8,30
723,1,0,0,0,1,16,-20
724,1,0,0,0,3,4,17
725,1,0,0,0,6,-1,24
726,1,0,0,0,16,66,-30
727,1,0,0,0,-3,245,-2
728,1,0,0,0,-16,378,-12
729,1,0,0,0,-1,306,4
730,1,0,0,0,8,162,0
731,1,0,0,0,-7,66,-26
732,1,0,0,0,-29,-2,-11
733,1,0,0,0,-19,-38,0
734,1,0,0,0,-4,-42,0
735,1,0,0,0,0,-41,45
736,1,0,0,0,-35,-40,87
737,1,0,0,0,-63,-33,62
738,1,0,0,0,-36,-29,36
739,1,0,0,0,-15,-54,42
740,1,0,0,0,15,-23,-3
741,1,0,0,0,11,-5,8
742,1,0,0,0,-12,-20,32
743,1,0,0,0,-21,-10,-18
744,1,0,0,0,-1,-9,-55
745,1,0,0,0,4,-34,-21
746,1,0,0,0,9,-46,-3
747,1,0,0,0,10,-46,-18
748,1,0,0,0,-5,-59,-3
749,1,0,0,0,-22,-73,13
750,1,0,0,0,-28,-62,13
751,1,0,0,0,-18,-33,4
752,1,0,0,0,-5,-26,12
753,1,0,0,0,0,-44,6
754,1,0,0,0,3,-30,-10
755,1,0,0,0,0,-36,-9
756,1,0,0,0,-2,-39,-2
757,1,0,0,0,-17,-51,0
758,1,0,0,0,-9,-62,4
759,1,0,0,0,-5,-61,44
760,1,0,0,0,5,-59,-10
761,1,0,0,0,15,-9,-53
762,1,0,0,0,-5,-12,15
763,1,0,0,0,-9,-17,51
764,1,0,0,0,6,-8,-23
765,1,0,0,0,-1,-29,-18
766,1,0,0,0,-13,-38,13
767,1,0,0,0,-12,-9,12
768,1,0,0,0,-15,6,30
769,1,0,0,0,-7,22,6
770,1,0,0,0,-10,26,-2
771,1,0,0,0,-20,0,19
772,1,0,0,0,-7,2,0
773,1,0,0,0,-8,-9,-9
774,1,0,0,0,-11,-6,16
775,1,0,0,0,-2,19,7
776,1,0,0,0,2,18,6
777,1,0,0,0,-9,-7,21
778,1,0,0,0,-2,4,0
779,1,0,0,0,1,-6,2
780,1,0,0,0,0,-14,21
781,1,0,0,0,0,4,0
782,1,0,0,0,-4,3,21
783,1,0,0,0,-4,0,15
784,1,0,0,0,0,8,-7
785,1,0,0,0,2,-3,27
786,1,0,0,0,6,-16,26
787,1,0,0,0,1,-6,9
788,1,0,0,0,-2,-8,16
789,1,0,0,0,-5,0,0
